,Panel ID,CaloriesCalc,Date,DailyConsumption,ID,BMI,Ethnicity,Strata,Location,Lifestage,#HH,Income,Pax
2404,801169401.0,201660.0,6,4801.428571428572,801169401.0,Not Available,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
2405,801169601.0,172472.0,12,2053.238095238095,801169601.0,Not Available,Malay,Urban,North,Nesting Families,1-3 Member HH,<RM2000 (Low),2.0
2406,801171501.0,165678.0,7,3381.1836734693875,801171501.0,Healthy,Malay,Rural,East Coast,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2407,801173901.0,598022.0,18,4746.206349206349,801173901.0,Healthy,Malay,Urban,North,Teens and Toddlers,6+ Member HH,>RM7999 (High),6.0
2408,801174001.0,76718.0,3,3653.2380952380954,801174001.0,Not Available,Malay,Urban,North,Teens and Toddlers,4-5 Member HH,RM2000-RM2999 (Low High),4.0
2409,801174101.0,54583.0,7,1113.938775510204,801174101.0,Not Available,Malay,Urban,North,Nesting Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
2410,801174201.0,199669.0,11,2593.103896103896,801174201.0,Not Available,Malay,Rural,North,Teens Aches,4-5 Member HH,RM2000-RM2999 (Low High),4.0
2411,801174401.0,1688275.0,86,2804.443521594684,801174401.0,Not Available,Malay,Rural,North,Teens Aches,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2412,801174501.0,504297.0,76,947.9266917293234,801174501.0,Healthy,Malay,Urban,North,Nesting Families,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
2413,801174601.0,48404.0,2,3457.4285714285716,801174601.0,Not Available,Malay,Urban,Central,Teens Aches,6+ Member HH,>RM7999 (High),6.0
2414,801174801.0,303322.0,47,921.951367781155,801174801.0,Healthy,Malay,Urban,North,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
2415,801175001.0,1312620.0,57,3289.7744360902257,801175001.0,Not Available,Others,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2416,801175101.0,4178359.0,142,4203.580482897384,801175101.0,Obese,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
2417,801175201.0,363231.0,52,997.8873626373626,801175201.0,Not Available,Malay,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2418,801175301.0,31046.0,3,1478.3809523809523,801175301.0,Not Available,Malay,Urban,Central,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
2419,801181601.0,1721622.0,116,2120.2241379310344,801181601.0,Not Available,Malay,Urban,Central,Nesting Families,6+ Member HH,RM2000-RM2999 (Low High),6.0
2420,801181901.0,1055935.0,89,1694.9197431781702,801181901.0,Not Available,Chinese,Urban,Central,Empty Nesters,1-3 Member HH,>RM7999 (High),2.0
2421,801183401.0,1784656.0,142,1795.4285714285713,801183401.0,Healthy,Chinese,Urban,South,Empty Nesters,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
2422,801183601.0,622153.0,82,1083.8902439024391,801183601.0,Not Available,Malay,Urban,South,Yankys/Matured Families,1-3 Member HH,<RM2000 (Low),2.0
2423,801183701.0,39920.0,4,1425.7142857142858,801183701.0,Not Available,Malay,Rural,Central,Teens Aches,1-3 Member HH,>RM7999 (High),2.0
2424,801188801.0,608097.0,41,2118.80487804878,801188801.0,Under Weight,Malay,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2425,801193901.0,24859.0,24,147.9702380952381,801193901.0,Healthy,Malay,Urban,East Coast,Teens Aches,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
2426,801194001.0,3877501.0,144,3846.7271825396824,801194001.0,Healthy,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM2000-RM2999 (Low High),4.0
2427,801194101.0,4906479.0,111,1578.6611969111968,801194101.0,Over Weight,Malay,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2428,801194201.0,5219427.0,143,5214.212787212788,801194201.0,Not Available,Chinese,Urban,South,Teens and Toddlers,4-5 Member HH,<RM2000 (Low),4.0
2429,801194301.0,297074.0,19,2233.639097744361,801194301.0,Not Available,Chinese,Urban,South,Yankys/Matured Families,1-3 Member HH,<RM2000 (Low),2.0
2430,801194401.0,2099236.0,81,3702.356261022928,801194401.0,Over Weight,Malay,Urban,North,Teens Aches,4-5 Member HH,RM2000-RM2999 (Low High),4.0
2431,801194601.0,2832896.0,113,3581.4108723135273,801194601.0,Over Weight,Malay,Urban,North,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
2432,801194701.0,249099.0,7,5083.65306122449,801194701.0,Not Available,Malay,Urban,East Coast,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
2433,801194801.0,844336.0,58,2079.6453201970444,801194801.0,Healthy,Malay,Urban,North,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2434,801194901.0,527013.0,43,1750.873754152824,801194901.0,Not Available,Malay,Urban,North,Teens and Toddlers,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2435,801195001.0,251576.0,17,2114.084033613445,801195001.0,Healthy,Chinese,Urban,North,Teens Aches,1-3 Member HH,>RM7999 (High),2.0
2436,801195101.0,113478.0,15,1080.742857142857,801195101.0,Healthy,Malay,Urban,East Coast,Nesting Families,6+ Member HH,<RM2000 (Low),6.0
2437,801195201.0,508923.0,37,1964.953667953668,801195201.0,Healthy,Malay,Urban,North,Teens Aches,4-5 Member HH,<RM2000 (Low),4.0
2438,801195501.0,75017.0,2,5358.357142857143,801195501.0,Not Available,Malay,Urban,Central,Nesting Families,6+ Member HH,RM5000-RM7999 (Mid High),6.0
2439,801195601.0,966099.0,118,1169.6113801452784,801195601.0,Not Available,Malay,Urban,Central,Nesting Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
2440,801195701.0,2181388.0,145,2149.150738916256,801195701.0,Healthy,Chinese,Urban,Central,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2441,801195801.0,801285.0,107,1069.8064085447263,801195801.0,Healthy,Chinese,Urban,Central,Teens and Toddlers,4-5 Member HH,>RM7999 (High),4.0
2442,801195901.0,1982980.0,107,2647.5033377837112,801195901.0,Obese,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2443,801205801.0,100874.0,6,2401.7619047619046,801205801.0,Not Available,Malay,Urban,North,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2444,801209201.0,2658683.0,142,2674.73138832998,801209201.0,Not Available,Malay,Urban,East Coast,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
2445,801209401.0,887472.0,81,1565.2063492063494,801209401.0,Obese,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2446,801209501.0,127938.0,24,761.5357142857143,801209501.0,Not Available,Malay,Urban,East Coast,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
2447,801210001.0,94066.0,31,433.48387096774195,801210001.0,Not Available,Malay,Urban,Central,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
2448,801210101.0,144456.0,3,1146.4761904761906,801210101.0,Not Available,Malay,Urban,East Coast,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
2449,801210501.0,162882.0,7,3324.122448979592,801210501.0,Not Available,Malay,Rural,East Coast,Yankys/Matured Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
2450,801210701.0,674318.0,43,2240.2591362126245,801210701.0,Not Available,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
2451,801210901.0,45717.0,2,3265.5,801210901.0,Under Weight,Malay,Urban,Central,Nesting Families,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
2452,801211001.0,7281.0,2,520.0714285714286,801211001.0,Not Available,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2453,801211101.0,936925.0,100,1338.4642857142858,801211101.0,Healthy,Chinese,Urban,Central,Empty Nesters,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
2454,801211201.0,873118.0,45,2771.8031746031743,801211201.0,Healthy,Malay,Urban,North,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
2455,801211301.0,181573.0,40,648.475,801211301.0,Healthy,Chinese,Urban,Central,Teens and Toddlers,4-5 Member HH,>RM7999 (High),4.0
2456,801211401.0,2595337.0,102,3634.9257703081234,801211401.0,Obese,Malay,Rural,East Coast,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
2457,801211801.0,378494.0,20,2703.5285714285715,801211801.0,Over Weight,Malay,Urban,North,Nesting Families,6+ Member HH,<RM2000 (Low),6.0
2458,801211901.0,259055.0,20,1850.392857142857,801211901.0,Not Available,Malay,Urban,North,Teens and Toddlers,4-5 Member HH,<RM2000 (Low),4.0
2459,801212001.0,412685.0,23,2563.260869565217,801212001.0,Not Available,Malay,Urban,North,Nesting Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
2460,801212101.0,1454581.0,62,3351.5691244239633,801212101.0,Over Weight,Malay,Urban,North,Teens and Toddlers,4-5 Member HH,RM2000-RM2999 (Low High),4.0
2461,801212201.0,655129.0,82,1141.3397212543555,801212201.0,Not Available,Chinese,Urban,Central,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2462,801212401.0,134353.0,2,2399.160714285714,801212401.0,Not Available,Malay,Urban,East Coast,Teens Aches,4-5 Member HH,<RM2000 (Low),4.0
2463,801212801.0,150413.0,9,2387.5079365079364,801212801.0,Not Available,Malay,Rural,North,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
2464,801212901.0,646787.0,19,4863.06015037594,801212901.0,Not Available,Malay,Rural,North,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
2465,801213001.0,252560.0,9,4008.888888888889,801213001.0,Over Weight,Malay,Urban,North,Nesting Families,6+ Member HH,RM2000-RM2999 (Low High),6.0
2466,801226301.0,1909909.0,61,4472.854800936768,801226301.0,Healthy,Malay,Urban,East Coast,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
2467,801226401.0,229741.0,17,1930.5966386554624,801226401.0,Not Available,Malay,Urban,East Coast,Nesting Families,1-3 Member HH,<RM2000 (Low),2.0
2468,801226801.0,1649004.0,116,2030.7931034482758,801226801.0,Under Weight,Malay,Urban,Central,Nesting Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
2469,801226901.0,79200.0,4,2828.5714285714284,801226901.0,Not Available,Malay,Rural,East Coast,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2470,801227101.0,1356680.0,96,2018.8690476190477,801227101.0,Healthy,Malay,Urban,South,Nesting Families,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
2471,801227201.0,303646.0,10,4337.8,801227201.0,Not Available,Malay,Urban,South,Nesting Families,6+ Member HH,RM5000-RM7999 (Mid High),6.0
2472,801227301.0,41922.0,3,1996.2857142857142,801227301.0,Not Available,Others,Urban,North,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
2473,801227501.0,619915.0,63,1405.7029478458048,801227501.0,Over Weight,Malay,Urban,South,Teens and Toddlers,6+ Member HH,RM5000-RM7999 (Mid High),6.0
2474,801227701.0,509191.0,26,2797.752747252747,801227701.0,Over Weight,Malay,Urban,East Coast,Nesting Families,6+ Member HH,RM2000-RM2999 (Low High),6.0
2475,801227801.0,14240.0,2,1017.1428571428571,801227801.0,Not Available,Malay,Urban,Central,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2476,801227901.0,38330.0,2,2737.8571428571427,801227901.0,Healthy,Malay,Urban,North,Teens Aches,4-5 Member HH,<RM2000 (Low),4.0
2477,801228001.0,1604963.0,47,4878.306990881459,801228001.0,Healthy,Malay,Urban,East Coast,Teens Aches,6+ Member HH,<RM2000 (Low),6.0
2478,801228101.0,38717.0,4,1382.75,801228101.0,Obese,Malay,Rural,South,Nesting Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
2479,801228201.0,2812881.5,142,2829.860663983903,801228201.0,Obese,Others,Urban,South,Teens Aches,6+ Member HH,<RM2000 (Low),6.0
2480,801228301.0,389538.0,20,2782.414285714286,801228301.0,Not Available,Malay,Urban,East Coast,Teens Aches,4-5 Member HH,RM2000-RM2999 (Low High),4.0
2481,801228601.0,4368067.0,128,4875.074776785715,801228601.0,Over Weight,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
2482,801228801.0,1497110.0,60,3564.547619047619,801228801.0,Obese,Malay,Urban,North,Teens and Toddlers,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2483,801228901.0,963624.0,136,1012.2100840336134,801228901.0,Healthy,Chinese,Urban,Central,Teens and Toddlers,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2484,801229001.0,2124697.0,116,2616.621921182266,801229001.0,Not Available,Malay,Urban,East Coast,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
2485,801231701.0,138617.0,3,1100.1349206349207,801231701.0,Not Available,Malay,Urban,East Coast,Teens Aches,6+ Member HH,RM2000-RM2999 (Low High),6.0
2486,801231801.0,137758.0,6,3279.952380952381,801231801.0,Not Available,Malay,Urban,East Coast,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
2487,801232001.0,52821.0,2,3772.9285714285716,801232001.0,Healthy,Malay,Urban,North,Teens and Toddlers,4-5 Member HH,RM2000-RM2999 (Low High),4.0
2488,801236101.0,682230.0,64,1522.8348214285713,801236101.0,Healthy,Malay,Urban,East Coast,Teens Aches,6+ Member HH,<RM2000 (Low),6.0
2489,801236201.0,37974.0,4,1356.2142857142858,801236201.0,Not Available,Malay,Urban,East Coast,Teens Aches,6+ Member HH,RM5000-RM7999 (Mid High),6.0
2490,801236601.0,141915.0,4,5068.392857142857,801236601.0,Obese,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,<RM2000 (Low),4.0
2491,801252801.0,1181999.0,35,4824.4857142857145,801252801.0,Healthy,Malay,Urban,North,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
2492,801253401.0,94554.0,3,4502.571428571428,801253401.0,Not Available,Malay,Urban,East Coast,Teens Aches,6+ Member HH,<RM2000 (Low),6.0
2493,801261301.0,966054.0,99,1394.017316017316,801261301.0,Not Available,Malay,Urban,East Coast,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
2494,801261401.0,56700.0,8,1012.5,801261401.0,Not Available,Malay,Urban,East Coast,Teens Aches,6+ Member HH,>RM7999 (High),6.0
2495,801262901.0,45581.0,7,930.2244897959183,801262901.0,Not Available,Malay,Urban,North,Teens Aches,1-3 Member HH,RM2000-RM2999 (Low High),2.0
2496,801263201.0,58180.0,2,4155.714285714285,801263201.0,Not Available,Malay,Urban,East Coast,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2497,801265101.0,1231995.0,71,2478.8631790744466,801265101.0,Over Weight,Malay,Rural,North,Nesting Families,4-5 Member HH,>RM7999 (High),4.0
2498,801265301.0,48279.0,10,689.6999999999999,801265301.0,Healthy,Malay,Urban,Central,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2499,801265401.0,151746.0,3,3613.0,801265401.0,Healthy,Malay,Urban,East Coast,Yankys/Matured Families,1-3 Member HH,<RM2000 (Low),2.0
2500,801280001.0,1321326.0,109,1731.7509829619921,801280001.0,Obese,Malay,Rural,North,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2501,801280801.0,358398.0,15,3413.3142857142857,801280801.0,Over Weight,Malay,Urban,North,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
2502,801301701.0,197747.0,16,1765.5982142857142,801301701.0,Not Available,Malay,Urban,East Coast,Teens and Toddlers,4-5 Member HH,<RM2000 (Low),4.0
2503,801307801.0,195167.0,9,3097.888888888889,801307801.0,Obese,Malay,Urban,North,Teens Aches,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
2504,801319201.0,725981.0,110,942.8324675324675,801319201.0,Not Available,Chinese,Urban,Central,Empty Nesters,1-3 Member HH,RM2000-RM2999 (Low High),2.0
2505,801319501.0,47765.0,2,3411.785714285714,801319501.0,Over Weight,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
2506,801319701.0,682867.0,29,3363.8768472906404,801319701.0,Not Available,Malay,Urban,North,Yankys/Matured Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
2507,801319901.0,460545.0,27,2436.746031746032,801319901.0,Healthy,Malay,Urban,North,Teens Aches,4-5 Member HH,<RM2000 (Low),4.0
2508,801332001.0,208348.0,9,3307.111111111111,801332001.0,Not Available,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2509,801332101.0,1037544.0,135,1097.9301587301586,801332101.0,Not Available,Malay,Urban,East Coast,Nesting Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
2510,801332301.0,659902.8,21,4489.134693877551,801332301.0,Over Weight,Malay,Rural,East Coast,Nesting Families,1-3 Member HH,<RM2000 (Low),2.0
2511,801334401.0,489423.0,28,2497.0561224489797,801334401.0,Under Weight,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2512,801334501.0,1504746.0,104,2066.9587912087914,801334501.0,Not Available,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,>RM7999 (High),4.0
2513,801346601.0,109060.0,8,1947.5,801346601.0,Healthy,Chinese,Urban,Central,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2514,801346701.0,3282.0,2,234.42857142857142,801346701.0,Not Available,Chinese,Urban,Central,Nesting Families,1-3 Member HH,>RM7999 (High),2.0
2515,801346801.0,1719725.0,113,2174.1150442477874,801346801.0,Not Available,Chinese,Urban,North,Teens and Toddlers,6+ Member HH,RM5000-RM7999 (Mid High),6.0
2516,801353101.0,72521.0,2,5180.071428571428,801353101.0,Not Available,Malay,Rural,North,Teens Aches,4-5 Member HH,RM2000-RM2999 (Low High),4.0
2517,801362801.0,131839.0,12,1569.5119047619048,801362801.0,Not Available,Malay,Urban,South,Nesting Families,6+ Member HH,RM5000-RM7999 (Mid High),6.0
2518,801362901.0,100870.0,23,626.5217391304348,801362901.0,Healthy,Chinese,Urban,South,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
2519,801365001.0,70425.0,4,2515.1785714285716,801365001.0,Obese,Malay,Urban,East Coast,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
2520,801370601.0,33743.0,4,1205.107142857143,801370601.0,Healthy,Malay,Urban,East Coast,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2521,801370701.0,49381.0,1,1763.607142857143,801370701.0,Not Available,Malay,Urban,North,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2522,801370901.0,1595714.4,85,2681.8729411764702,801370901.0,Healthy,Chinese,Urban,North,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2523,801371001.0,28413.0,2,2029.5,801371001.0,Not Available,Malay,Urban,East Coast,Nesting Families,4-5 Member HH,>RM7999 (High),4.0
2524,801371101.0,912210.0,37,3522.046332046332,801371101.0,Not Available,Malay,Urban,South,Nesting Families,1-3 Member HH,<RM2000 (Low),2.0
2525,801371201.0,3784489.0,123,4395.457607433217,801371201.0,Not Available,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
2526,801374401.0,364927.0,14,3723.7448979591836,801374401.0,Obese,Malay,Rural,North,Teens and Toddlers,4-5 Member HH,RM2000-RM2999 (Low High),4.0
2527,801374601.0,102214.0,4,3650.5,801374601.0,Healthy,Malay,Urban,North,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
2528,801374701.0,123178.0,3,5865.619047619048,801374701.0,Not Available,Malay,Urban,North,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
2529,801375001.0,22629.0,1,3232.714285714286,801375001.0,Not Available,Malay,Rural,South,Nesting Families,1-3 Member HH,<RM2000 (Low),2.0
2530,801375301.0,163401.0,5,4668.6,801375301.0,Not Available,Malay,Urban,East Coast,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
2531,801375601.0,6091.0,4,217.53571428571428,801375601.0,Not Available,Malay,Urban,North,Yankys/Matured Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
2532,801377501.0,90385.0,5,2582.4285714285716,801377501.0,Healthy,Malay,Urban,North,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
2533,801377601.0,796224.0,37,3074.223938223938,801377601.0,Over Weight,Malay,Urban,North,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
2534,801377901.0,59332.0,2,4238.0,801377901.0,Not Available,Others,Rural,North,Nesting Families,1-3 Member HH,<RM2000 (Low),2.0
2535,801378601.0,1544801.5,132,1671.8630952380952,801378601.0,Over Weight,Malay,Rural,South,Teens and Toddlers,4-5 Member HH,RM2000-RM2999 (Low High),4.0
2536,801378701.0,1259092.0,102,1763.4341736694678,801378701.0,Healthy,Malay,Urban,North,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
2537,801378801.0,14429.0,3,687.0952380952382,801378801.0,Not Available,Malay,Rural,North,Nesting Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
2538,801378901.0,1117672.0,116,1376.4433497536945,801378901.0,Under Weight,Chinese,Urban,Central,Teens and Toddlers,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2539,801379101.0,501871.0,12,5974.654761904762,801379101.0,Healthy,Malay,Urban,East Coast,Yankys/Matured Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
2540,801379201.0,588876.0,16,5257.821428571428,801379201.0,Obese,Others,Rural,South,Teens and Toddlers,4-5 Member HH,RM2000-RM2999 (Low High),4.0
2541,801379301.0,1200745.0,38,4514.078947368421,801379301.0,Over Weight,Malay,Urban,North,Teens and Toddlers,4-5 Member HH,<RM2000 (Low),4.0
2542,801379401.0,2253328.0,98,3284.7346938775513,801379401.0,Over Weight,Malay,Urban,South,Nesting Families,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
2543,801380701.0,135689.0,13,1491.0879120879122,801380701.0,Healthy,Malay,Urban,Central,Teens Aches,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2544,801381001.0,1581155.0,113,1998.9317319848292,801381001.0,Over Weight,Malay,Urban,South,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2545,801381101.0,733078.0,30,3490.847619047619,801381101.0,Over Weight,Malay,Urban,North,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
2546,801381301.0,363550.0,13,3995.054945054945,801381301.0,Not Available,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2547,801381401.0,315615.0,19,2373.0451127819547,801381401.0,Healthy,Malay,Rural,East Coast,Teens and Toddlers,6+ Member HH,RM5000-RM7999 (Mid High),6.0
2548,801381501.0,1259198.0,97,1854.4889543446245,801381501.0,Not Available,Malay,Urban,North,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2549,801381701.0,230480.0,18,1829.2063492063494,801381701.0,Not Available,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2550,801382301.0,115521.0,9,1833.6666666666665,801382301.0,Not Available,Malay,Urban,Central,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2551,801382401.0,44551.0,13,489.57142857142856,801382401.0,Not Available,Malay,Rural,North,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2552,801391401.0,359647.0,24,2140.7559523809523,801391401.0,Not Available,Malay,Urban,North,Teens Aches,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
2553,801391501.0,2167357.0,120,2580.1869047619048,801391501.0,Not Available,Malay,Urban,Central,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2554,801391701.0,109596.0,2,3914.1428571428573,801391701.0,Not Available,Malay,Rural,North,Yankys/Matured Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
2555,801392201.0,76310.0,2,5450.714285714285,801392201.0,Not Available,Malay,Urban,East Coast,Teens Aches,6+ Member HH,>RM7999 (High),6.0
2556,801392401.0,228621.0,11,2969.103896103896,801392401.0,Healthy,Malay,Rural,Central,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
2557,801394901.0,172325.0,4,3077.2321428571427,801394901.0,Not Available,Malay,Urban,East Coast,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
2558,801396301.0,2289722.0,126,2596.056689342404,801396301.0,Not Available,Chinese,Urban,Central,Yankys/Matured Families,6+ Member HH,>RM7999 (High),6.0
2559,801396401.0,1755955.0,111,2259.9163449163448,801396401.0,Obese,Malay,Urban,North,Nesting Families,1-3 Member HH,<RM2000 (Low),2.0
2560,801396501.0,95840.0,5,2738.285714285714,801396501.0,Healthy,Malay,Urban,North,Yankys/Matured Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
2561,801397801.0,1086411.0,71,2185.9376257545273,801397801.0,Not Available,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2562,801397901.0,571096.2000000001,93,877.2599078341016,801397901.0,Over Weight,Malay,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
2563,801398101.0,90335.0,10,1290.5,801398101.0,Not Available,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2564,801398201.0,106184.0,9,1685.4603174603176,801398201.0,Not Available,Malay,Urban,North,Yankys/Matured Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
2565,801398301.0,1246231.0,113,1575.513274336283,801398301.0,Healthy,Malay,Urban,Central,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2566,801398501.0,50072.0,2,3576.5714285714284,801398501.0,Not Available,Malay,Urban,East Coast,Nesting Families,6+ Member HH,<RM2000 (Low),6.0
2567,801398601.0,1515164.0,109,1985.7981651376147,801398601.0,Not Available,Chinese,Urban,Central,Teens and Toddlers,6+ Member HH,>RM7999 (High),6.0
2568,801398701.0,1980075.0,109,2595.117955439056,801398701.0,Obese,Malay,Urban,North,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2569,801398801.0,114161.0,8,2038.5892857142858,801398801.0,Over Weight,Malay,Urban,North,Teens Aches,4-5 Member HH,<RM2000 (Low),4.0
2570,801399001.0,1374541.0,107,1835.1682242990653,801399001.0,Over Weight,Others,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
2571,801399101.0,779256.0,62,1795.520737327189,801399101.0,Not Available,Malay,Urban,Central,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
2572,801399201.0,86142.0,8,1538.25,801399201.0,Healthy,Malay,Urban,North,Nesting Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
2573,801399501.0,30477.0,5,870.7714285714285,801399501.0,Under Weight,Malay,Urban,East Coast,Teens Aches,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
2574,801399601.0,159323.0,4,5690.107142857143,801399601.0,Over Weight,Malay,Urban,East Coast,Teens Aches,6+ Member HH,<RM2000 (Low),6.0
